0,0
0.00010001,1.264690045
0.00020002,2.527930815
0.00030003,3.788276196
0.00040004,5.044286375
0.00050005,6.294530981
0.00060006,7.537592189
0.00070007,8.772067794
0.00080008,9.99657425
0.00090009,11.20974965
0.0010001,12.41025668
0.00110011,13.59678543
0.00120012,14.76805627
0.00130013,15.92282249
0.00140014,17.05987299
0.00150015,18.17803477
0.00160016,19.27617543
0.00170017,20.35320545
0.00180018,21.40808045
0.00190019,22.43980329
0.0020002,23.44742607
0.00210021,24.43005196
0.00220022,25.38683697
0.00230023,26.3169915
0.00240024,27.21978183
0.00250025,28.09453144
0.00260026,28.94062214
0.00270027,29.75749508
0.00280028,30.54465166
0.00290029,31.30165423
0.0030003,32.0281266
0.00310031,32.72375451
0.00320032,33.38828581
0.00330033,34.02153058
0.00340034,34.62336107
0.00350035,35.19371145
0.00360036,35.73257744
0.00370037,36.24001576
0.00380038,36.71614347
0.00390039,37.16113712
0.0040004,37.57523176
0.00410041,37.95871982
0.00420042,38.31194985
0.00430043,38.63532508
0.00440044,38.92930195
0.00450045,39.19438838
0.00460046,39.431142
0.00470047,39.64016828
0.00480048,39.82211847
0.00490049,39.97768748
0.0050005,40.10761169
0.00510051,40.21266659
0.00520052,40.2936644
0.00530053,40.35145159
0.00540054,40.38690628
0.00550055,40.40093567
0.00560056,40.39447331
0.00570057,40.36847638
0.00580058,40.32392294
0.00590059,40.26180905
0.0060006,40.183146
0.00610061,40.08895739
0.00620062,39.98027629
0.00630063,39.85814234
0.00640064,39.7235989
0.00650065,39.57769018
0.00660066,39.42145835
0.00670067,39.25594081
0.00680068,39.08216735
0.00690069,38.90115743
0.0070007,38.7139175
0.00710071,38.52143836
0.00720072,38.3246926
0.00730073,38.12463214
0.00740074,37.92218577
0.00750075,37.71825685
0.00760076,37.51372109
0.00770077,37.30942437
0.00780078,37.10618074
0.00790079,36.9047705
0.0080008,36.70593836
0.00810081,36.51039177
0.00820082,36.31879935
0.00830083,36.13178942
0.00840084,35.94994872
0.00850085,35.77382124
0.00860086,35.60390713
0.00870087,35.44066183
0.00880088,35.28449534
0.00890089,35.13577153
0.0090009,34.99480774
0.00910091,34.86187441
0.00920092,34.73719491
